lat,lon,year_of_crime
34.1857,-118.4553,2013
34.1509,-118.4487,2013
34.1831,-118.4181,2013
34.1836,-118.4487,2013
34.1519,-118.4487,2013
34.1686,-118.4443,2013
34.1725,-118.4268,2013
34.1877,-118.4509,2013
34.1827,-118.4465,2013
34.181,-118.4487,2013
34.1867,-118.4553,2013
34.1776,-118.4312,2013
34.1594,-118.4465,2013
34.1594,-118.4465,2013
34.1649,-118.4574,2013
34.1594,-118.4487,2013
34.1939,-118.4662,2013
34.1794,-118.4487,2013
34.1939,-118.4662,2013
34.1939,-118.4662,2013
34.1887,-118.4487,2013
34.1706,-118.4215,2013
34.1706,-118.4215,2013
34.1576,-118.4052,2013
34.1867,-118.4662,2013
34.2012,-118.4684,2013
34.1847,-118.4465,2013
34.1939,-118.4487,2013
34.199,-118.4367,2013
34.1897,-118.4465,2013
34.1721,-118.4488,2013
34.1857,-118.4509,2013
34.1939,-118.4487,2013
34.2141,-118.4661,2013
34.1939,-118.4575,2013
34.1804,-118.4509,2013
34.1804,-118.4509,2013
34.1721,-118.4474,2013
34.1801,-118.4312,2013
34.1836,-118.4531,2013
34.1847,-118.4422,2013
34.1721,-118.4463,2013
34.1721,-118.4531,2013
34.1939,-118.4596,2013
34.1576,-118.438,2013
34.2085,-118.4488,2013
34.1867,-118.4465,2013
34.1722,-118.4356,2013
34.1939,-118.4596,2013
34.1794,-118.4162,2013
34.2012,-118.4356,2013
34.1721,-118.4443,2013
34.1667,-118.4662,2013
34.1939,-118.4662,2013
34.2012,-118.4684,2013
34.1939,-118.4662,2013
34.1867,-118.4597,2013
34.1885,-118.4662,2013
34.1323,-118.4612,2013
34.2012,-118.428,2013
34.2085,-118.464,2013
34.1976,-118.4662,2013
34.2012,-118.4356,2013
34.1831,-118.425,2013
34.1994,-118.4313,2013
34.1853,-118.429,2013
34.2066,-118.4662,2013
34.1867,-118.4487,2013
34.1867,-118.4487,2013
34.1907,-118.4465,2013
34.1579,-118.4487,2013
34.1817,-118.4509,2013
34.1958,-118.4662,2013
34.1867,-118.4465,2013
34.1827,-118.44,2013
34.1802,-118.4509,2013
34.1794,-118.4225,2013
34.1722,-118.4247,2013
34.2012,-118.4487,2013
34.1722,-118.4225,2013
34.1976,-118.4455,2013
34.1885,-118.44,2013
34.1847,-118.4465,2013
34.1939,-118.4662,2013
34.2012,-118.4313,2013
34.1994,-118.4662,2013
34.1817,-118.4487,2013
34.1885,-118.4662,2013
34.1722,-118.4356,2013
34.1867,-118.4465,2013
34.1939,-118.44,2013
34.1576,-118.4465,2013
34.1576,-118.4465,2013
34.2012,-118.4488,2013
34.1994,-118.4501,2013
34.1847,-118.4444,2013
34.1827,-118.4465,2013
34.148,-118.4312,2013
34.2085,-118.4662,2013
34.1897,-118.4444,2013
34.1504,-118.4312,2013
34.1649,-118.44,2013
34.1794,-118.4662,2013
34.1439,-118.4615,2013
34.2012,-118.4662,2013
34.193,-118.4662,2013
34.1743,-118.465,2013
34.2012,-118.4662,2013
34.1776,-118.4465,2013
34.1776,-118.4465,2013
34.2085,-118.4662,2013
34.1504,-118.4138,2013
34.1867,-118.4662,2013
34.1831,-118.4312,2013
34.1506,-118.4627,2013
34.1576,-118.4465,2013
34.1847,-118.4487,2013
34.2012,-118.4313,2013
34.1949,-118.4552,2013
34.2085,-118.4575,2013
34.1857,-118.4509,2013
34.1813,-118.4269,2013
34.2012,-118.4574,2013
34.181,-118.4487,2013
34.1867,-118.4465,2013
34.1794,-118.4377,2013
34.1939,-118.4574,2013
34.2012,-118.4462,2013
34.1985,-118.4509,2013
34.1485,-118.4335,2013
34.1466,-118.4225,2013
34.1904,-118.4312,2013
34.1649,-118.4137,2013
34.1885,-118.4662,2013
34.203,-118.4488,2013
34.1743,-118.465,2013
34.1939,-118.44,2013
34.1576,-118.4074,2013
34.1867,-118.4509,2013
34.1867,-118.4203,2013
34.1576,-118.4465,2013
34.1949,-118.4575,2013
34.1938,-118.4702,2013
34.1961,-118.4487,2013
34.1962,-118.4618,2013
34.1721,-118.44,2013
34.2012,-118.4684,2013
34.1939,-118.4487,2013
34.1794,-118.4225,2013
34.1504,-118.4517,2013
34.1649,-118.4486,2013
34.1907,-118.4509,2013
34.1837,-118.4465,2013
34.1482,-118.4493,2013
34.1867,-118.4465,2013
34.1667,-118.4662,2013
34.1857,-118.4487,2013
34.1576,-118.438,2013
34.1939,-118.4487,2013
34.1836,-118.4487,2013
34.2012,-118.4313,2013
34.304,-118.4406,2013
0,0,2013
34.2012,-118.4455,2013
34.2103,-118.4529,2013
34.2103,-118.4488,2013
34.1939,-118.4618,2013
34.1958,-118.4662,2013
34.1649,-118.4443,2013
34.1576,-118.4662,2013
34.1985,-118.4683,2013
34.1721,-118.4662,2013
34.1576,-118.438,2013
34.2039,-118.4531,2013
34.1836,-118.4531,2013
34.2012,-118.4488,2013
34.2049,-118.44,2013
34.1827,-118.4487,2013
34.1939,-118.4662,2013
34.1939,-118.4662,2013
34.1509,-118.4487,2013
34.1776,-118.4662,2013
34.1867,-118.44,2013
34.1994,-118.4509,2013
34.1939,-118.4574,2013
34.1903,-118.4225,2013
34.1877,-118.44,2013
34.1527,-118.4596,2013
34.2085,-118.4488,2013
34.1985,-118.4487,2013
34.1907,-118.4444,2013
34.1809,-118.4509,2013
34.1721,-118.4509,2013
34.1806,-118.4662,2013
34.2048,-118.4553,2013
34.2012,-118.4487,2013
34.2049,-118.4313,2013
34.2012,-118.4313,2013
34.1885,-118.4662,2013
34.152,-118.4552,2013
34.1907,-118.4487,2013
34.1939,-118.4553,2013
34.1958,-118.4662,2013
34.1867,-118.4203,2013
34.1939,-118.4596,2013
34.1939,-118.4596,2013
34.2121,-118.4661,2013
34.2012,-118.4313,2013
34.1721,-118.4553,2013
34.1903,-118.4574,2013
34.1794,-118.4312,2013
34.1594,-118.4487,2013
34.194,-118.4225,2013
34.1837,-118.4465,2013
34.1509,-118.4487,2013
34.194,-118.4312,2013
34.1867,-118.4531,2013
34.2012,-118.464,2013
34.2132,-118.4662,2013
34.1939,-118.4531,2013
34.1877,-118.4531,2013
34.1887,-118.4487,2013
34.2012,-118.4313,2013
34.2012,-118.44,2013
34.1903,-118.4662,2013
34.2022,-118.4373,2013
34.1487,-118.4354,2013
34.1867,-118.4225,2013
34.1513,-118.4509,2013
34.1504,-118.4366,2013
34.1887,-118.4487,2013
34.1546,-118.4574,2013
34.1827,-118.4465,2013
34.1994,-118.4662,2013
34.2012,-118.4487,2013
34.2012,-118.4662,2013
34.1721,-118.4509,2013
34.2048,-118.4468,2013
34.1939,-118.4531,2013
34.1836,-118.4531,2013
34.2048,-118.4468,2013
34.1785,-118.4443,2013
34.1857,-118.4553,2013
34.1939,-118.4684,2013
34.1667,-118.4662,2013
34.152,-118.4552,2013
34.1703,-118.4662,2013
34.1576,-118.438,2013
34.1781,-118.4179,2013
34.1877,-118.4487,2013
34.1522,-118.4566,2013
34.1504,-118.427,2013
34.1907,-118.4487,2013
34.1505,-118.4458,2013
34.1836,-118.4531,2013
34.194,-118.4334,2013
34.194,-118.4312,2013
34.1685,-118.4509,2013
34.1576,-118.44,2013
34.1867,-118.4312,2013
34.1976,-118.44,2013
34.2012,-118.4377,2013
34.1907,-118.4444,2013
34.163,-118.4618,2013
34.2067,-118.464,2013
34.2012,-118.4487,2013
34.194,-118.429,2013
34.1847,-118.4444,2013
34.1847,-118.4444,2013
34.1847,-118.4444,2013
34.1939,-118.4553,2013
34.2048,-118.4488,2013
34.1469,-118.4161,2013
34.1576,-118.4052,2013
34.2049,-118.44,2013
34.1649,-118.4137,2013
34.1976,-118.4443,2013
34.2248,-118.4458,2013
34.2012,-118.4487,2013
34.2012,-118.4455,2013
34.1576,-118.44,2013
34.1939,-118.4421,2013
34.1867,-118.4225,2013
34.1994,-118.4509,2013
34.1847,-118.4553,2013
34.1985,-118.4487,2013
34.1939,-118.4618,2013
34.1451,-118.4137,2013
34.1853,-118.4718,2013
34.203,-118.4662,2013
34.1594,-118.44,2013
34.2048,-118.4659,2013
34.1867,-118.4575,2013
34.1827,-118.4531,2013
34.1538,-118.4662,2013
34.1576,-118.4225,2013
34.1922,-118.4312,2013
34.1867,-118.4662,2013
34.194,-118.4312,2013
34.1887,-118.4487,2013
34.1958,-118.4312,2013
34.1466,-118.4225,2013
34.1907,-118.4487,2013
34.2012,-118.4487,2013
34.2012,-118.4462,2013
34.1597,-118.4662,2013
34.1781,-118.4179,2013
34.1794,-118.4312,2013
34.194,-118.429,2013
34.1513,-118.4509,2013
34.1576,-118.412,2013
34.2085,-118.4575,2013
34.1504,-118.4383,2013
34.1517,-118.4531,2013
34.1827,-118.4509,2013
34.1837,-118.4575,2013
34.1667,-118.4465,2013
34.1758,-118.44,2013
34.2012,-118.4684,2013
34.2031,-118.4313,2013
34.1613,-118.4312,2013
34.2069,-118.4312,2013
34.1827,-118.4465,2013
34.1721,-118.4463,2013
34.1721,-118.4463,2013
34.1054,-118.1923,2013
34.1837,-118.4465,2013
34.1827,-118.4531,2013
34.1721,-118.4377,2013
34.1867,-118.4487,2013
34.1958,-118.44,2013
34.1827,-118.4531,2013
34.1527,-118.453,2013
34.2048,-118.4468,2013
34.1827,-118.4531,2013
34.2588,-118.4313,2013
34.1552,-118.4476,2013
34.2012,-118.4313,2013
34.193,-118.4684,2013
34.207,-118.4488,2013
34.1961,-118.4509,2013
34.1536,-118.453,2013
34.1867,-118.4465,2013
34.1976,-118.4367,2013
34.2012,-118.4487,2013
34.1976,-118.44,2013
34.2048,-118.4488,2013
34.1836,-118.4509,2013
34.1536,-118.453,2013
34.1867,-118.4618,2013
34.2048,-118.464,2013
34.1958,-118.44,2013
34.1504,-118.4225,2013
34.1867,-118.4225,2013
34.1867,-118.4225,2013
34.1877,-118.4531,2013
34.1794,-118.4596,2013
34.194,-118.4312,2013
34.1827,-118.4465,2013
34.1952,-118.4487,2013
34.2012,-118.4313,2013
34.1527,-118.4596,2013
34.1519,-118.4487,2013
34.1817,-118.44,2013
34.193,-118.4509,2013
34.1836,-118.4531,2013
34.203,-118.4514,2013
34.2012,-118.4313,2013
34.1939,-118.44,2013
34.1576,-118.438,2013
34.1827,-118.4575,2013
34.1649,-118.4553,2013
34.1857,-118.4444,2013
34.2085,-118.4488,2013
34.2085,-118.448,2013
34.1989,-118.4552,2013
34.1817,-118.4444,2013
34.1939,-118.44,2013
34.1389,-118.4611,2013
34.0618,-118.2979,2013
34.1925,-118.4487,2013
34.1557,-118.4312,2013
34.2012,-118.4662,2013
34.1849,-118.4662,2013
34.2085,-118.4553,2013
34.1867,-118.4487,2013
34.194,-118.4312,2013
34.1794,-118.4377,2013
34.1594,-118.4421,2013
34.1939,-118.4574,2013
34.0901,-118.2247,2013
34.1921,-118.5335,2013
34.1414,-118.4868,2013
34.2012,-118.5186,2013
34.1728,-118.56,2013
34.2012,-118.4749,2013
34.2012,-118.5535,2013
34.1994,-118.4859,2013
34.1704,-118.536,2013
34.1745,-118.5384,2013
34.2048,-118.4859,2013
34.1939,-118.4836,2013
34.1866,-118.5535,2013
34.1749,-118.5308,2013
34.1939,-118.4772,2013
34.1976,-118.4837,2013
34.1722,-118.5012,2013
34.1776,-118.5557,2013
34.2012,-118.4859,2013
34.2207,-118.5405,2013
34.1749,-118.5308,2013
34.1939,-118.5098,2013
34.1947,-118.5587,2013
34.179,-118.5104,2013
34.1867,-118.4836,2013
34.1939,-118.5186,2013
34.2012,-118.5513,2013
34.1807,-118.536,2013
34.2084,-118.5142,2013
34.1994,-118.5,2013
34.213,-118.5386,2013
34.2011,-118.536,2013
34.1903,-118.4924,2013
34.1636,-118.5249,2013
34.1867,-118.4836,2013
34.2048,-118.5374,2013
34.2012,-118.5535,2013
34.2012,-118.4793,2013
34.1724,-118.5308,2013
34.1763,-118.536,2013
34.2066,-118.4837,2013
34.2011,-118.536,2013
34.1937,-118.5166,2013
34.1888,-118.4837,2013
34.1939,-118.4815,2013
34.221,-118.4989,2013
34.1994,-118.4859,2013
34.2012,-118.4989,2013
34.2012,-118.5011,2013
34.1903,-118.5335,2013
34.2193,-118.5448,2013
34.1866,-118.536,2013
34.1939,-118.5317,2013
34.2048,-118.5502,2013
34.1995,-118.5555,2013
34.2075,-118.5411,2013
34.1396,-118.4971,2013
34.1678,-118.5336,2013
34.2084,-118.5339,2013
34.1938,-118.5601,2013
34.2063,-118.5593,2013
34.1625,-118.5186,2013
34.1802,-118.5098,2013
34.2157,-118.4837,2013
34.2107,-118.5066,2013
34.192,-118.4749,2013
34.2084,-118.5317,2013
34.2102,-118.5361,2013
34.1775,-118.536,2013
34.1557,-118.4697,2013
34.1939,-118.5317,2013
34.1957,-118.5373,2013
34.1903,-118.5317,2013
34.2128,-118.5546,2013
34.212,-118.5613,2013
34.2176,-118.5186,2013
34.2084,-118.5273,2013
34.2084,-118.536,2013
34.2011,-118.5273,2013
34.1866,-118.536,2013
34.1703,-118.536,2013
34.1866,-118.4902,2013
34.1678,-118.5336,2013
34.1745,-118.5384,2013
34.1703,-118.536,2013
34.1725,-118.5638,2013
34.1975,-118.5216,2013
34.1939,-118.5098,2013
34.1993,-118.5335,2013
34.2139,-118.4837,2013
34.2084,-118.5535,2013
34.1939,-118.5011,2013
34.1763,-118.536,2013
34.2139,-118.5027,2013
34.2084,-118.5077,2013
34.0754,-118.3091,2013
34.2205,-118.5557,2013
34.1695,-118.5405,2013
34.1807,-118.5295,2013
34.1807,-118.5295,2013
34.1957,-118.5373,2013
34.2102,-118.5535,2013
34.221,-118.4989,2013
34.1893,-118.5031,2013
34.2175,-118.5492,2013
34.2036,-118.5602,2013
34.1939,-118.4924,2013
34.2011,-118.5386,2013
34.2011,-118.5386,2013
34.2012,-118.5295,2013
34.1819,-118.5382,2013
34.1938,-118.5579,2013
34.2157,-118.4815,2013
34.2175,-118.5492,2013
34.1645,-118.5244,2013
34.2066,-118.5557,2013
34.2206,-118.5448,2013
34.2206,-118.5448,2013
34.1866,-118.5535,2013
34.1866,-118.5491,2013
34.203,-118.5448,2013
34.2209,-118.523,2013
34.1993,-118.5273,2013
34.1867,-118.4815,2013
34.1848,-118.536,2013
34.1727,-118.5535,2013
34.2175,-118.5437,2013
34.0839,-118.2224,2013
34.2102,-118.5361,2013
34.1667,-118.5308,2013
34.1939,-118.5535,2013
34.1687,-118.5359,2013
34.2139,-118.4837,2013
34.2196,-118.5197,2013
34.1961,-118.4837,2013
34.1961,-118.4837,2013
34.2012,-118.4733,2013
34.2012,-118.4837,2013
34.1903,-118.5317,2013
34.1939,-118.5169,2013
34.1629,-118.5202,2013
34.2175,-118.5361,2013
34.1745,-118.5384,2013
34.1775,-118.536,2013
34.2175,-118.5492,2013
34.2011,-118.5448,2013
34.1893,-118.5011,2013
34.1543,-118.4691,2013
34.1726,-118.5517,2013
34.2011,-118.5335,2013
34.203,-118.4978,2013
34.2012,-118.5295,2013
34.2085,-118.4837,2013
34.2012,-118.5295,2013
34.1939,-118.5098,2013
34.1903,-118.4836,2013
34.1806,-118.5428,2013
34.1722,-118.5012,2013
34.1703,-118.536,2013
34.1632,-118.4749,2013
34.2175,-118.5361,2013
34.2175,-118.5492,2013
34.2209,-118.523,2013
34.1723,-118.5163,2013
34.1796,-118.482,2013
34.1866,-118.5535,2013
34.193,-118.5423,2013
34.2206,-118.5448,2013
34.2157,-118.5448,2013
34.1939,-118.5011,2013
34.2084,-118.5077,2013
34.1745,-118.5384,2013
34.1939,-118.4902,2013
34.1678,-118.5336,2013
34.1573,-118.4901,2013
34.1746,-118.506,2013
34.0618,-118.2916,2013
34.2193,-118.5536,2013
34.1775,-118.536,2013
34.1552,-118.4749,2013
34.2105,-118.5011,2013
34.2084,-118.536,2013
34.2012,-118.4989,2013
34.1975,-118.5448,2013
34.2139,-118.5361,2013
34.2121,-118.5118,2013
34.2121,-118.5118,2013
34.203,-118.5348,2013
34.2012,-118.5601,2013
34.2208,-118.5317,2013
34.2012,-118.4793,2013
34.1763,-118.5273,2013
34.2012,-118.5273,2013
34.1866,-118.5535,2013
34.2206,-118.5492,2013
34.2049,-118.4771,2013
34.1939,-118.5426,2013
34.1765,-118.529,2013
34.1866,-118.5516,2013
34.2084,-118.5273,2013
34.2048,-118.5076,2013
34.1745,-118.5384,2013
34.1939,-118.5055,2013
34.1866,-118.5535,2013
34.1977,-118.5361,2013
34.2012,-118.4924,2013
34.2207,-118.5361,2013
34.2179,-118.5014,2013
34.2012,-118.4815,2013
34.313,-118.4502,2013
34.2084,-118.5099,2013
34.1807,-118.536,2013
34.2011,-118.5208,2013
34.1775,-118.536,2013
34.1866,-118.4992,2013
34.203,-118.5535,2013
34.2175,-118.5492,2013
34.1903,-118.5335,2013
34.2175,-118.5492,2013
34.1609,-118.5098,2013
34.2102,-118.5361,2013
34.1921,-118.4836,2013
34.218,-118.5263,2013
34.1698,-118.5308,2013
34.1867,-118.4815,2013
34.1552,-118.4749,2013
34.1548,-118.4662,2013
34.2206,-118.5448,2013
34.1939,-118.4935,2013
34.2157,-118.5361,2013
34.1975,-118.5225,2013
34.1939,-118.4772,2013
34.1949,-118.5284,2013
34.1976,-118.4837,2013
34.1921,-118.5535,2013
34.1902,-118.5469,2013
34.1902,-118.5469,2013
34.1976,-118.4771,2013
34.1762,-118.51220000000001,2013
34.1939,-118.4749,2013
34.1947,-118.5546,2013
34.1729,-118.536,2013
34.2175,-118.5361,2013
34.2011,-118.5426,2013
34.2011,-118.5448,2013
34.1867,-118.4815,2013
34.2011,-118.5386,2013
34.1961,-118.4837,2013
34.1961,-118.4837,2013
34.1774,-118.5387,2013
34.1774,-118.5387,2013
34.1774,-118.5387,2013
34.2012,-118.5623,2013
34.1678,-118.5336,2013
34.2012,-118.5077,2013
34.18,-118.536,2013
34.1977,-118.5361,2013
34.1852,-118.4837,2013
34.1726,-118.5517,2013
34.2034,-118.5117,2013
34.2011,-118.536,2013
34.203,-118.5535,2013
34.1939,-118.4924,2013
34.1866,-118.5535,2013
34.1867,-118.4837,2013
34.1987,-118.5014,2013
34.1896,-118.5596,2013
34.1866,-118.5535,2013
34.2012,-118.4837,2013
34.1866,-118.5011,2013
34.2011,-118.5448,2013
34.171,-118.5308,2013
34.1807,-118.536,2013
34.2085,-118.4837,2013
34.2175,-118.5492,2013
34.2011,-118.536,2013
34.165,-118.5054,2013
34.1687,-118.5359,2013
34.203,-118.5348,2013
34.206,-118.5603,2013
34.1852,-118.4837,2013
34.1629,-118.5202,2013
34.1629,-118.5202,2013
34.1866,-118.5011,2013
34.1939,-118.4858,2013
34.2047,-118.5163,2013
34.2208,-118.5317,2013
34.1939,-118.4749,2013
34.2011,-118.5208,2013
34.1894,-118.508,2013
34.2039,-118.4749,2013
34.1866,-118.5011,2013
34.2012,-118.5295,2013
34.1903,-118.4836,2013
34.1939,-118.4749,2013
34.2121,-118.5099,2013
34.2121,-118.5099,2013
34.2121,-118.5099,2013
34.2084,-118.5011,2013
34.1977,-118.5404,2013
34.1939,-118.547,2013
34.1774,-118.5387,2013
34.1543,-118.4691,2013
34.21,-118.5206,2013
34.2157,-118.5448,2013
34.2139,-118.475,2013
34.2012,-118.5295,2013
34.1723,-118.5076,2013
34.1723,-118.5076,2013
34.2066,-118.5361,2013
34.1729,-118.536,2013
34.212,-118.5361,2013
34.2175,-118.5547,2013
34.169,-118.5273,2013
34.203,-118.5361,2013
34.1921,-118.4836,2013
34.1903,-118.5317,2013
34.1939,-118.5098,2013
34.2084,-118.5535,2013
34.212,-118.5535,2013
34.212,-118.5535,2013
34.1437,-118.4739,2013
34.1598,-118.5033,2013
34.1654,-118.5244,2013
34.1564,-118.4836,2013
34.1377,-118.497,2013
34.1939,-118.5033,2013
34.1641,-118.5292,2013
34.1866,-118.5582,2013
34.1749,-118.5344,2013
34.1749,-118.5344,2013
34.2012,-118.5058,2013
34.1775,-118.5308,2013
34.2084,-118.5317,2013
34.1906,-118.5535,2013
34.1939,-118.4749,2013
34.204,-118.5451,2013
34.204,-118.5451,2013
34.1993,-118.5273,2013
34.1949,-118.5055,2013
34.2139,-118.5361,2013
34.1975,-118.5186,2013
34.1724,-118.5308,2013
34.2097,-118.5099,2013
34.1654,-118.522,2013
34.1866,-118.536,2013
34.2048,-118.5328,2013
34.1543,-118.4691,2013
34.1749,-118.5344,2013
34.1775,-118.5308,2013
34.1678,-118.5336,2013
34.1977,-118.5361,2013
34.2066,-118.5557,2013
34.2157,-118.4815,2013
34.1866,-118.5559,2013
34.2012,-118.4749,2013
34.1687,-118.5244,2013
34.2084,-118.5317,2013
34.1939,-118.5011,2013
34.2067,-118.4749,2013
34.2011,-118.536,2013
34.1595,-118.4857,2013
34.1939,-118.4772,2013
34.1939,-118.4772,2013
34.1775,-118.5308,2013
34.2012,-118.5295,2013
34.2157,-118.5186,2013
34.1724,-118.536,2013
34.1903,-118.5317,2013
34.2084,-118.5174,2013
34.1977,-118.5404,2013
34.1723,-118.5185,2013
34.1848,-118.5404,2013
34.2067,-118.5009,2013
34.2012,-118.5099,2013
34.2048,-118.5535,2013
34.1638,-118.4825,2013
34.18,-118.536,2013
34.1939,-118.4749,2013
34.1468,-118.5309,2013
34.2012,-118.5342,2013
34.1682,-118.5273,2013
34.2012,-118.5011,2013
34.1939,-118.4815,2013
34.1717,-118.4757,2013
34.2085,-118.4793,2013
34.1903,-118.4836,2013
34.1867,-118.4837,2013
34.2084,-118.5033,2013
34.2011,-118.5208,2013
34.1807,-118.536,2013
34.221,-118.4989,2013
34.1722,-118.5011,2013
34.1939,-118.547,2013
34.2012,-118.4989,2013
34.1469,-118.4717,2013
34.1985,-118.5072,2013
34.1583,-118.497,2013
34.2085,-118.4771,2013
34.1939,-118.4836,2013
34.1807,-118.5404,2013
34.2066,-118.5273,2013
34.162,-118.5166,2013
34.2207,-118.5361,2013
34.1543,-118.4691,2013
34.151,-118.5258,2013
34.2114,-118.5263,2013
34.2084,-118.5535,2013
34.2084,-118.5535,2013
34.1903,-118.5317,2013
34.1866,-118.4859,2013
34.2066,-118.4837,2013
34.2066,-118.4837,2013
34.2066,-118.4837,2013
34.2066,-118.4837,2013
34.2036,-118.5602,2013
34.1792,-118.536,2013
34.1993,-118.536,2013
34.1724,-118.536,2013
34.1713,-118.5273,2013
34.2084,-118.536,2013
34.1867,-118.4793,2013
34.1698,-118.5342,2013
34.2085,-118.4749,2013
34.1677,-118.512,2013
34.156,-118.4721,2013
34.2084,-118.5273,2013
34.1616,-118.4945,2013
34.2011,-118.536,2013
34.1939,-118.5273,2013
34.1819,-118.536,2013
34.1723,-118.5142,2013
34.1698,-118.536,2013
34.1867,-118.4837,2013
34.1803,-118.5535,2013
34.1707,-118.5244,2013
34.2075,-118.499,2013
34.1902,-118.5469,2013
34.1775,-118.536,2013
34.2011,-118.5448,2013
34.2011,-118.5448,2013
34.2047,-118.5531,2013
34.1903,-118.4836,2013
34.1911,-118.5011,2013
34.1903,-118.5335,2013
34.1857,-118.5491,2013
34.2084,-118.536,2013
34.2157,-118.5246,2013
34.2084,-118.5623,2013
34.2205,-118.5536,2013
34.2175,-118.5437,2013
34.1939,-118.5011,2013
34.1629,-118.5202,2013
34.2084,-118.5339,2013
34.1996,-118.5011,2013
34.1839,-118.5185,2013
34.1903,-118.5262,2013
34.2193,-118.5492,2013
34.172,-118.5244,2013
34.1611,-118.5116,2013
34.1993,-118.536,2013
34.2084,-118.5077,2013
34.1543,-118.4691,2013
34.1867,-118.4836,2013
34.2103,-118.4793,2013
34.1724,-118.5408,2013
34.2084,-118.5011,2013
34.2011,-118.547,2013
34.1866,-118.5011,2013
34.192,-118.4749,2013
34.221,-118.5186,2013
34.2146,-118.4488,2013
34.1911,-118.5011,2013
34.1902,-118.5142,2013
34.1543,-118.4691,2013
34.2012,-118.5317,2013
34.1687,-118.5244,2013
34.1645,-118.5244,2013
34.1774,-118.5387,2013
34.193,-118.5546,2013
34.1939,-118.4902,2013
34.2168,-118.5579,2013
34.2168,-118.5579,2013
34.1745,-118.5384,2013
34.1866,-118.5559,2013
34.1866,-118.5098,2013
34.2084,-118.5405,2013
34.1902,-118.5469,2013
34.2142,-118.5546,2013
34.2142,-118.5546,2013
34.1888,-118.4837,2013
34.175,-118.536,2013
34.1876,-118.5573,2013
34.1888,-118.4837,2013
34.2066,-118.5361,2013
34.1866,-118.5535,2013
34.2012,-118.5099,2013
34.1903,-118.4836,2013
34.1937,-118.5166,2013
34.1903,-118.4836,2013
34.2012,-118.4815,2013
34.2085,-118.4771,2013
34.2012,-118.4837,2013
34.2031,-118.5623,2013
34.2066,-118.5361,2013
34.2208,-118.5317,2013
34.1725,-118.5638,2013
34.2051,-118.5109,2013
34.18,-118.536,2013
34.1709,-118.522,2013
34.2012,-118.4989,2013
34.1947,-118.5603,2013
34.167,-118.5203,2013
34.2084,-118.5514,2013
34.2084,-118.5514,2013
34.1636,-118.522,2013
34.161,-118.5375,2013
34.1866,-118.5622,2013
34.201,-118.5492,2013
34.1958,-118.5399,2013
34.313,-118.4502,2013
34.2102,-118.5361,2013
34.2193,-118.5438,2013
34.2084,-118.5448,2013
34.2195,-118.5099,2013
34.2211,-118.5099,2013
34.2066,-118.4837,2013
34.1885,-118.5142,2013
34.1866,-118.5011,2013
34.1939,-118.4836,2013
34.1636,-118.522,2013
34.1938,-118.5579,2013
34.1939,-118.4793,2013
34.18,-118.5386,2013
34.18,-118.5386,2013
34.1673,-118.4991,2013
34.2157,-118.5011,2013
34.1993,-118.4978,2013
34.2048,-118.4837,2013
34.1552,-118.4749,2013
34.1939,-118.4946,2013
34.1939,-118.4749,2013
34.1792,-118.536,2013
34.2072,-118.5339,2013
34.2072,-118.5339,2013
34.2012,-118.4946,2013
34.1886,-118.5217,2013
34.1866,-118.5142,2013
34.1576,-118.4923,2013
34.212,-118.5361,2013
34.2084,-118.536,2013
34.212,-118.5492,2013
34.113,-118.1825,2013
34.0958,-118.2846,2013
34.1045,-118.2918,2013
34.1187,-118.2317,2013
34.1038,-118.2013,2013
34.0822,-118.2607,2013
34.1097,-118.1926,2013
34.1074,-118.2003,2013
34.0848,-118.2212,2013
34.0887,-118.2195,2013
34.1064,-118.2754,2013
34.1245,-118.2083,2013
34.1237,-118.2183,2013
34.1394,-118.2037,2013
34.106,-118.1948,2013
34.1241,-118.2208,2013
34.087,-118.2199,2013
34.1085,-118.195,2013
34.095,-118.2275,2013
34.1225,-118.2121,2013
34.1162,-118.2376,2013
34.125,-118.2317,2013
34.0932,-118.2062,2013
34.0914,-118.2209,2013
34.0914,-118.2209,2013
34.1054,-118.2929,2013
34.1054,-118.2816,2013
34.0874,-118.2107,2013
34.0859,-118.231,2013
34.0815,-118.2638,2013
34.0934,-118.2961,2013
34.1089,-118.1942,2013
34.1136,-118.1836,2013
34.1136,-118.1836,2013
34.1136,-118.1836,2013
34.125,-118.2656,2013
34.0982,-118.2874,2013
34.1219,-118.209,2013
34.0956,-118.2918,2013
34.1155,-118.1843,2013
34.0904,-118.2076,2013
34.11,-118.192,2013
34.0909,-118.2893,2013
34.0957,-118.2536,2013
34.0921,-118.2105,2013
34.0955,-118.294,2013
34.0988,-118.2062,2013
34.08,-118.2606,2013
34.0725,-118.2459,2013
34.1337,-118.192,2013
34.1181,-118.2412,2013
34.1181,-118.2412,2013
34.0775,-118.252,2013
34.1027,-118.2852,2013
34.0858,-118.2234,2013
34.0935,-118.2918,2013
34.1085,-118.2011,2013
34.1096,-118.2422,2013
34.0909,-118.2855,2013
34.0901,-118.2126,2013
34.1038,-118.2013,2013
34.1106,-118.1909,2013
34.1023,-118.2371,2013
34.116,-118.2403,2013
34.1255,-118.2648,2013
34.1265,-118.2628,2013
34.133,-118.2031,2013
34.1202,-118.1825,2013
34.1368,-118.2135,2013
34.116,-118.2403,2013
34.1202,-118.1949,2013
